C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design
Simulated:  2020-Nov-09 06:38:36
CSV Written:  2020-Nov-09 06:38:36
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,"FM1 Hourly Report Block",,,,,,,,,,,,,
,,,,"EXTERIOR-WALL",,"FUEL-METER",,,,,,,,,,,,,
,,,,"EL1 Roof (T.16.E17)",,"FM1",,,,,,,,,,,,,
,,,Day,"Var 1","Var 19","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20",
Month,Day,Hour,Type,"Total solar rad on wall after shading (Btu/Hr-Ft2)","Surface total solar radiation (Btu/hr-ft2)","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy",
4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,709.991,0,709.991,
4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,710.494,0,710.494,
4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,711.035,0,711.035,
4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,711.582,0,711.582,
4,7,6,1,0.560729,0,0,0,0,0,0,0,0,0,0,0,1198.61,0,1198.61,
4,7,7,1,44.8259,0,0,0,0,75382.3,0,0,0,0,0,0,5010.06,0,80392.3,
4,7,8,1,115.26,0,0,0,0,0,0,0,0,0,0,0,5010.17,0,5010.17,
4,7,9,1,177.302,0,0,0,0,0,0,0,0,0,0,0,8820.58,0,8820.58,
4,7,10,1,236.04,0,0,0,0,0,0,0,0,0,0,0,8819.05,0,8819.05,
4,7,11,1,274.887,0,0,0,0,0,0,0,0,0,0,0,8817.06,0,8817.06,
4,7,12,1,299.573,0,0,0,0,0,0,0,0,0,0,0,8815.29,0,8815.29,
4,7,13,1,294.285,0,0,0,0,0,0,0,0,0,0,0,8814.09,0,8814.09,
4,7,14,1,269.271,0,0,0,0,0,0,0,0,0,0,0,8812.96,0,8812.96,
4,7,15,1,226.103,0,0,0,0,0,0,0,0,0,0,0,6865.75,0,6865.75,
4,7,16,1,168.274,0,0,0,0,0,0,0,0,0,0,0,5000.25,0,5000.25,
4,7,17,1,96.1121,0,0,0,0,0,0,0,0,0,0,0,3053.68,0,3053.68,
4,7,18,1,28.0394,0,0,0,0,0,0,0,0,0,0,0,2161.38,0,2161.38,
4,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2161.31,0,2161.31,
4,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.65,0,2160.65,
4,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0,698.917,0,698.917,
4,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,699.084,0,699.084,
4,7,23,1,0,0,0,0,0,0,0,0,0,0,0,0,698.601,0,698.601,
4,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,698.889,0,698.889,
4,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,698.938,0,698.938,
4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,699.092,0,699.092,
4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,699.241,0,699.241,
4,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,699.495,0,699.495,
4,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,699.751,0,699.751,
4,8,6,2,0.681304,0,0,0,0,0,0,0,0,0,0,0,1186.54,0,1186.54,
4,8,7,2,46.7252,0,0,0,0,0,0,0,0,0,0,0,4997.86,0,4997.86,
4,8,8,2,117.225,0,0,0,0,0,0,0,0,0,0,0,4997.74,0,4997.74,
4,8,9,2,182.628,0,0,0,0,0,0,0,0,0,0,0,8808.78,0,8808.78,
4,8,10,2,233.291,0,0,0,0,0,0,0,0,0,0,0,8808.2,0,8808.2,
4,8,11,2,249.304,0,0,0,0,0,0,0,0,0,0,0,8807.89,0,8807.89,
4,8,12,2,227.522,0,0,0,0,0,0,0,0,0,0,0,8807.69,0,8807.69,
4,8,13,2,83.9865,0,0,0,0,0,0,0,0,0,0,0,8807.61,0,8807.61,
4,8,14,2,85.2254,0,0,0,0,0,0,0,0,0,0,0,8807.49,0,8807.49,
4,8,15,2,44.4644,0,0,0,0,0,0,0,0,0,0,0,6861.34,0,6861.34,
4,8,16,2,25.5369,0,0,0,0,0,0,0,0,0,0,0,4996.31,0,4996.31,
4,8,17,2,14.7489,0,0,0,0,0,0,0,0,0,0,0,3050.31,0,3050.31,
4,8,18,2,17.7747,0,0,0,0,0,0,0,0,0,0,0,2158.52,0,2158.52,
4,8,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2158.91,0,2158.91,
4,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2157.66,0,2157.66,
4,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0,697.793,0,697.793,
4,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,697.908,0,697.908,
4,8,23,2,0,0,0,0,0,0,0,0,0,0,0,0,698.079,0,698.079,
4,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,698.288,0,698.288,
4,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,698.666,0,698.666,
4,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,698.924,0,698.924,
4,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,699.333,0,699.333,
4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,699.659,0,699.659,
4,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,699.932,0,699.932,
4,9,6,3,1.0309,0,0,0,0,0,0,0,0,0,0,0,1186.83,0,1186.83,
4,9,7,3,19.4268,0,0,0,0,0,0,0,0,0,0,0,4998.08,0,4998.08,
4,9,8,3,24.5686,0,0,0,0,0,0,0,0,0,0,0,4997.98,0,4997.98,
4,9,9,3,26.524,0,0,0,0,0,0,0,0,0,0,0,8809.62,0,8809.62,
4,9,10,3,33.4764,0,0,0,0,0,0,0,0,0,0,0,8809.23,0,8809.23,
4,9,11,3,40.4701,0,0,0,0,0,0,0,0,0,0,0,8809.12,0,8809.12,
4,9,12,3,41.4845,0,0,0,0,0,0,0,0,0,0,0,8809.1,0,8809.1,
4,9,13,3,42.4812,0,0,0,0,0,0,0,0,0,0,0,8809.24,0,8809.24,
4,9,14,3,38.4691,0,0,0,0,0,0,0,0,0,0,0,8809.31,0,8809.31,
4,9,15,3,48.4735,0,0,0,0,0,0,0,0,0,0,0,6863.15,0,6863.15,
4,9,16,3,46.5167,0,0,0,0,0,0,0,0,0,0,0,4998.08,0,4998.08,
4,9,17,3,49.2404,0,0,0,0,0,0,0,0,0,0,0,3051.98,0,3051.98,
4,9,18,3,16.3513,0,0,0,0,0,0,0,0,0,0,0,2160.07,0,2160.07,
4,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2160.64,0,2160.64,
4,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2159.5,0,2159.5,
4,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0,700.497,0,700.497,
4,9,22,3,0,0,0,0,0,0,0,0,0,0,0,0,700.89,0,700.89,
4,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,701.445,0,701.445,
4,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,702.059,0,702.059,
4,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,702.678,0,702.678,
4,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,703.248,0,703.248,
4,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,703.831,0,703.831,
4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,704.42,0,704.42,
4,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,705.041,0,705.041,
4,10,6,4,1.26928,0,0,0,0,0,0,0,0,0,0,0,1192.24,0,1192.24,
4,10,7,4,51.5182,0,0,0,0,23178.6,0,0,0,0,0,0,5003.89,0,28182.5,
4,10,8,4,118.006,0,0,0,0,0,0,0,0,0,0,0,5004.13,0,5004.13,
4,10,9,4,185.189,0,0,0,0,0,0,0,0,0,0,0,8816.14,0,8816.14,
4,10,10,4,237.041,0,0,0,0,0,0,0,0,0,0,0,8814.77,0,8814.77,
4,10,11,4,282.68,0,0,0,0,0,0,0,0,0,0,0,8813.94,0,8813.94,
4,10,12,4,303.193,0,0,0,0,0,0,0,0,0,0,0,8812.73,0,8812.73,
4,10,13,4,301.646,0,0,0,0,0,0,0,0,0,0,0,8811.93,0,8811.93,
4,10,14,4,269.941,0,0,0,0,0,0,0,0,0,0,0,8811.15,0,8811.15,
4,10,15,4,219.034,0,0,0,0,0,0,0,0,0,0,0,6864.41,0,6864.41,
4,10,16,4,27.5208,0,0,0,0,0,0,0,0,0,0,0,4998.72,0,4998.72,
4,10,17,4,14.7481,0,0,0,0,0,0,0,0,0,0,0,3052.27,0,3052.27,
4,10,18,4,6.00574,0,0,0,0,0,0,0,0,0,0,0,2160.21,0,2160.21,
4,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2160.66,0,2160.66,
4,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2159.71,0,2159.71,
4,10,21,4,0,0,0,0,0,0,0,0,0,0,0,0,700.266,0,700.266,
4,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,700.414,0,700.414,
4,10,23,4,0,0,0,0,0,0,0,0,0,0,0,0,700.823,0,700.823,
4,10,24,4,0,0,0,0,0,0,0,0,0,0,0,0,701.332,0,701.332,
4,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,701.886,0,701.886,
4,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,702.363,0,702.363,
4,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,702.897,0,702.897,
4,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,703.369,0,703.369,
4,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,703.889,0,703.889,
4,11,6,5,1.43474,0,0,0,0,0,0,0,0,0,0,0,1190.91,0,1190.91,
4,11,7,5,49.5337,0,0,0,0,0,0,0,0,0,0,0,5002.43,0,5002.43,
4,11,8,5,56.6604,0,0,0,0,0,0,0,0,0,0,0,5002.49,0,5002.49,
4,11,9,5,169.288,0,0,0,0,0,0,0,0,0,0,0,8814.16,0,8814.16,
4,11,10,5,41.4507,0,0,0,0,0,0,0,0,0,0,0,8812.93,0,8812.93,
4,11,11,5,40.4685,0,0,0,0,0,0,0,0,0,0,0,8812.17,0,8812.17,
4,11,12,5,43.4819,0,0,0,0,0,0,0,0,0,0,0,8811.17,0,8811.17,
4,11,13,5,42.4794,0,0,0,0,0,0,0,0,0,0,0,8811.11,0,8811.11,
4,11,14,5,40.4628,0,0,0,0,0,0,0,0,0,0,0,8811,0,8811,
4,11,15,5,55.6152,0,0,0,0,0,0,0,0,0,0,0,6864.72,0,6864.72,
4,11,16,5,27.5203,0,0,0,0,0,0,0,0,0,0,0,4999.3,0,4999.3,
4,11,17,5,25.5293,0,0,0,0,0,0,0,0,0,0,0,3053.01,0,3053.01,
4,11,18,5,15.5161,0,0,0,0,0,0,0,0,0,0,0,2161.17,0,2161.17,
4,11,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2161.89,0,2161.89,
4,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2161.02,0,2161.02,
4,11,21,5,0,0,0,0,0,0,0,0,0,0,0,0,702.087,0,702.087,
4,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,702.512,0,702.512,
4,11,23,5,0,0,0,0,0,0,0,0,0,0,0,0,703.221,0,703.221,
4,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,370.025,0,370.025,
4,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,370.692,0,370.692,
4,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,371.456,0,371.456,
4,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,372.189,0,372.189,
4,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,372.886,0,372.886,
4,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,373.631,0,373.631,
4,12,6,6,2.01664,0,0,0,0,0,0,0,0,0,0,0,374.318,0,374.318,
4,12,7,6,52.3866,0,0,0,0,0,0,0,0,0,0,0,375.022,0,375.022,
4,12,8,6,122.065,0,0,0,0,0,0,0,0,0,0,0,375.806,0,375.806,
4,12,9,6,186.693,0,0,0,0,0,0,0,0,0,0,0,376.27,0,376.27,
4,12,10,6,242.97,0,0,0,0,0,0,0,0,0,0,0,375.622,0,375.622,
4,12,11,6,284.93,0,0,0,0,0,0,0,0,0,0,0,374.551,0,374.551,
4,12,12,6,305.247,0,0,0,0,0,0,0,0,0,0,0,373.49,0,373.49,
4,12,13,6,301.899,0,0,0,0,0,0,0,0,0,0,0,372.246,0,372.246,
4,12,14,6,276.128,0,0,0,0,0,0,0,0,0,0,0,371.395,0,371.395,
4,12,15,6,227.413,0,0,0,0,0,0,0,0,0,0,0,370.677,0,370.677,
4,12,16,6,168.601,0,0,0,0,0,0,0,0,0,0,0,369.835,0,369.835,
4,12,17,6,99.0369,0,0,0,0,0,0,0,0,0,0,0,369.057,0,369.057,
4,12,18,6,31.3421,0,0,0,0,0,0,0,0,0,0,0,368.076,0,368.076,
4,12,19,6,0,0,0,0,0,0,0,0,0,0,0,0,367.335,0,367.335,
4,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,366.993,0,366.993,
4,12,21,6,0,0,0,0,0,0,0,0,0,0,0,0,367.218,0,367.218,
4,12,22,6,0,0,0,0,0,0,0,0,0,0,0,0,368.176,0,368.176,
4,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,368.83,0,368.83,
4,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,369.594,0,369.594,
4,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,370.3,0,370.3,
4,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,371.055,0,371.055,
4,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,371.709,0,371.709,
4,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,372.375,0,372.375,
4,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,373.032,0,373.032,
4,13,6,7,1.9052,0,0,0,0,0,0,0,0,0,0,0,373.667,0,373.667,
4,13,7,7,55.2233,0,0,0,0,0,0,0,0,0,0,0,374.321,0,374.321,
4,13,8,7,121.812,0,0,0,0,0,0,0,0,0,0,0,375.026,0,375.026,
4,13,9,7,184.044,0,0,0,0,0,0,0,0,0,0,0,375.377,0,375.377,
4,13,10,7,244.832,0,0,0,0,0,0,0,0,0,0,0,374.61,0,374.61,
4,13,11,7,280.312,0,0,0,0,0,0,0,0,0,0,0,373.467,0,373.467,
4,13,12,7,290.143,0,0,0,0,0,0,0,0,0,0,0,372.112,0,372.112,
4,13,13,7,293.931,0,0,0,0,0,0,0,0,0,0,0,370.826,0,370.826,
4,13,14,7,271.231,0,0,0,0,0,0,0,0,0,0,0,369.845,0,369.845,
4,13,15,7,223.588,0,0,0,0,0,0,0,0,0,0,0,368.626,0,368.626,
4,13,16,7,168.277,0,0,0,0,0,0,0,0,0,0,0,367.942,0,367.942,
4,13,17,7,98.8352,0,0,0,0,0,0,0,0,0,0,0,366.844,0,366.844,
4,13,18,7,33.9771,0,0,0,0,0,0,0,0,0,0,0,365.985,0,365.985,
4,13,19,7,0,0,0,0,0,0,0,0,0,0,0,0,365.375,0,365.375,
4,13,20,7,0,0,0,0,0,0,0,0,0,0,0,0,365.077,0,365.077,
4,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,365.301,0,365.301,
4,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,366.274,0,366.274,
4,13,23,7,0,0,0,0,0,0,0,0,0,0,0,0,366.933,0,366.933,
4,13,24,7,0,0,0,0,0,0,0,0,0,0,0,0,701.56,0,701.56,
4,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,702.167,0,702.167,
4,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,702.697,0,702.697,
4,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,703.237,0,703.237,
4,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,703.686,0,703.686,
4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,704.211,0,704.211,
4,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1191.23,0,1191.23,
4,14,7,1,51.262,0,0,0,0,0,0,0,0,0,0,0,5002.72,0,5002.72,
4,14,8,1,115.782,0,0,0,0,0,0,0,0,0,0,0,5002.82,0,5002.82,
4,14,9,1,132.834,0,0,0,0,0,0,0,0,0,0,0,8814.47,0,8814.47,
4,14,10,1,165.458,0,0,0,0,0,0,0,0,0,0,0,8812.79,0,8812.79,
4,14,11,1,238.736,0,0,0,0,0,0,0,0,0,0,0,8811.64,0,8811.64,
4,14,12,1,271.104,0,0,0,0,0,0,0,0,0,0,0,8810.65,0,8810.65,
4,14,13,1,232.86,0,0,0,0,0,0,0,0,0,0,0,8809.9,0,8809.9,
4,14,14,1,207.144,0,0,0,0,0,0,0,0,0,0,0,8809.3,0,8809.3,
4,14,15,1,141.607,0,0,0,0,0,0,0,0,0,0,0,6862.82,0,6862.82,
4,14,16,1,100.75,0,0,0,0,0,0,0,0,0,0,0,4997.59,0,4997.59,
4,14,17,1,58.3987,0,0,0,0,0,0,0,0,0,0,0,3051.42,0,3051.42,
4,14,18,1,18.2387,0,0,0,0,0,0,0,0,0,0,0,2159.45,0,2159.45,
4,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2159.68,0,2159.68,
4,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2158.69,0,2158.69,
4,14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,698.565,0,698.565,
4,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,698.737,0,698.737,
4,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,698.988,0,698.988,
4,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,699.429,0,699.429,
4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,699.849,0,699.849,
4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,700.33,0,700.33,
4,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,700.68,0,700.68,
4,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,700.983,0,700.983,
4,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,701.297,0,701.297,
4,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1188.11,0,1188.11,
4,15,7,2,27.777,0,0,0,0,0,0,0,0,0,0,0,4999.29,0,4999.29,
4,15,8,2,26.5458,0,0,0,0,0,0,0,0,0,0,0,4999.11,0,4999.11,
4,15,9,2,32.4774,0,0,0,0,0,0,0,0,0,0,0,8810.3,0,8810.3,
4,15,10,2,51.449,0,0,0,0,0,0,0,0,0,0,0,8809.55,0,8809.55,
4,15,11,2,46.4586,0,0,0,0,0,0,0,0,0,0,0,8809.22,0,8809.22,
4,15,12,2,49.4807,0,0,0,0,0,0,0,0,0,0,0,8808.89,0,8808.89,
4,15,13,2,44.4739,0,0,0,0,0,0,0,0,0,0,0,8808.81,0,8808.81,
4,15,14,2,41.456,0,0,0,0,0,0,0,0,0,0,0,8808.79,0,8808.79,
4,15,15,2,33.4713,0,0,0,0,0,0,0,0,0,0,0,6862.54,0,6862.54,
4,15,16,2,32.4826,0,0,0,0,0,0,0,0,0,0,0,4997.39,0,4997.39,
4,15,17,2,23.5746,0,0,0,0,0,0,0,0,0,0,0,3051.28,0,3051.28,
4,15,18,2,14.6396,0,0,0,0,0,0,0,0,0,0,0,2159.48,0,2159.48,
4,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2160.02,0,2160.02,
4,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2159.14,0,2159.14,
4,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,700.144,0,700.144,
4,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,700.549,0,700.549,
4,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,701.197,0,701.197,
4,15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,701.803,0,701.803,
4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,702.4,0,702.4,
4,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,702.933,0,702.933,
4,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,703.49,0,703.49,
4,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,704.044,0,704.044,
4,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,704.6,0,704.6,
4,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1191.67,0,1191.67,
4,16,7,3,27.9343,0,0,0,0,21389.4,0,0,0,0,0,0,5003.17,0,26392.5,
4,16,8,3,36.4827,0,0,0,0,0,0,0,0,0,0,0,5003.34,0,5003.34,
4,16,9,3,41.4412,0,0,0,0,0,0,0,0,0,0,0,8815.35,0,8815.35,
4,16,10,3,35.4635,0,0,0,0,0,0,0,0,0,0,0,8814.69,0,8814.69,
4,16,11,3,40.4653,0,0,0,0,0,0,0,0,0,0,0,8814.6,0,8814.6,
4,16,12,3,45.4763,0,0,0,0,0,0,0,0,0,0,0,8814.32,0,8814.32,
4,16,13,3,42.4755,0,0,0,0,0,0,0,0,0,0,0,8814.43,0,8814.43,
4,16,14,3,40.4575,0,0,0,0,0,0,0,0,0,0,0,8814.23,0,8814.23,
4,16,15,3,33.4709,0,0,0,0,0,0,0,0,0,0,0,6867.83,0,6867.83,
4,16,16,3,30.4943,0,0,0,0,0,0,0,0,0,0,0,5002.54,0,5002.54,
4,16,17,3,23.5753,0,0,0,0,0,0,0,0,0,0,0,3056.16,0,3056.16,
4,16,18,3,9.90664,0,0,0,0,0,0,0,0,0,0,0,2164.26,0,2164.26,
4,16,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2165.05,0,2165.05,
4,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2164.19,0,2164.19,
4,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,705.222,0,705.222,
4,16,22,3,0,0,0,0,0,0,0,0,0,0,0,0,705.616,0,705.616,
4,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,706.242,0,706.242,
4,16,24,3,0,0,0,0,0,0,0,0,0,0,0,0,706.83,0,706.83,
4,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,707.425,0,707.425,
4,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,708.046,0,708.046,
4,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,708.659,0,708.659,
4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,709.24,0,709.24,
4,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,709.817,0,709.817,
4,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1197.05,0,1197.05,
4,17,7,4,54.3609,0,0,0,0,90189.9,0,0,0,0,0,0,5008.75,0,95198.6,
4,17,8,4,43.4631,0,0,0,0,38113.6,0,0,0,0,0,0,5008.86,0,43122.5,
4,17,9,4,67.6485,0,0,0,0,4424.52,0,0,0,0,0,0,8819.72,0,13244.2,
4,17,10,4,55.4533,0,0,0,0,0,0,0,0,0,0,0,8818.55,0,8818.55,
4,17,11,4,121.45,0,0,0,0,0,0,0,0,0,0,0,8818.08,0,8818.08,
4,17,12,4,135.235,0,0,0,0,0,0,0,0,0,0,0,8817.47,0,8817.47,
4,17,13,4,92.1879,0,0,0,0,0,0,0,0,0,0,0,8816.98,0,8816.98,
4,17,14,4,40.4566,0,0,0,0,0,0,0,0,0,0,0,8816.07,0,8816.07,
4,17,15,4,33.4705,0,0,0,0,0,0,0,0,0,0,0,6869.38,0,6869.38,
4,17,16,4,30.4933,0,0,0,0,0,0,0,0,0,0,0,5004.04,0,5004.04,
4,17,17,4,25.5369,0,0,0,0,0,0,0,0,0,0,0,3057.86,0,3057.86,
4,17,18,4,14.6596,0,0,0,0,0,0,0,0,0,0,0,2165.97,0,2165.97,
4,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2167,0,2167,
4,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2166.12,0,2166.12,
4,17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,707.231,0,707.231,
4,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,707.656,0,707.656,
4,17,23,4,0,0,0,0,0,0,0,0,0,0,0,0,708.309,0,708.309,
4,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,708.964,0,708.964,
4,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,709.534,0,709.534,
4,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,710.094,0,710.094,
4,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,710.617,0,710.617,
4,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0,711.149,0,711.149,
4,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,711.631,0,711.631,
4,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1198.66,0,1198.66,
4,18,7,5,59.0976,0,0,0,0,83633.7,0,0,0,0,0,0,5010.04,0,88643.7,
4,18,8,5,48.4544,0,0,0,0,27128.4,0,0,0,0,0,0,5010.08,0,32138.5,
4,18,9,5,67.6282,0,0,0,0,0,0,0,0,0,0,0,8820.69,0,8820.69,
4,18,10,5,71.6815,0,0,0,0,0,0,0,0,0,0,0,8819.38,0,8819.38,
4,18,11,5,42.4587,0,0,0,0,0,0,0,0,0,0,0,8818.89,0,8818.89,
4,18,12,5,43.4767,0,0,0,0,0,0,0,0,0,0,0,8818.16,0,8818.16,
4,18,13,5,46.4691,0,0,0,0,0,0,0,0,0,0,0,8818.11,0,8818.11,
4,18,14,5,41.4525,0,0,0,0,0,0,0,0,0,0,0,8818.12,0,8818.12,
4,18,15,5,136.823,0,0,0,0,0,0,0,0,0,0,0,6871.71,0,6871.71,
4,18,16,5,117.25,0,0,0,0,0,0,0,0,0,0,0,5006.38,0,5006.38,
4,18,17,5,53.2027,0,0,0,0,0,0,0,0,0,0,0,3059.91,0,3059.91,
4,18,18,5,14.6689,0,0,0,0,0,0,0,0,0,0,0,2167.14,0,2167.14,
4,18,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2167.45,0,2167.45,
4,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2166.28,0,2166.28,
4,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,707.401,0,707.401,
4,18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,707.895,0,707.895,
4,18,23,5,0,0,0,0,0,0,0,0,0,0,0,0,708.62,0,708.62,
4,18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,375.385,0,375.385,
4,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,375.93,0,375.93,
4,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,376.669,0,376.669,
4,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,377.329,0,377.329,
4,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,377.956,0,377.956,
4,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,378.692,0,378.692,
4,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,379.356,0,379.356,
4,19,7,6,61.7695,0,0,0,0,0,0,0,0,0,0,0,380.081,0,380.081,
4,19,8,6,130.311,0,0,0,0,0,0,0,0,0,0,0,380.78,0,380.78,
